model,version,table,field,type,length,precision,scale,default
pedsnet,v2,concept_class,concept_class_concept_id,string,20,,,
pedsnet,v2,concept_class,concept_class_id,string,255,,,
pedsnet,v2,concept_class,concept_class_name,integer,,,,
