model,version,table,field,type,name
pedsnet,1.0.0,organization,organization_id,primary key,xpk_organization
pedsnet,1.0.0,organization,organization_source_value,unique,xnk_organization
pedsnet,1.0.0,organization,organization_id,not null,
pedsnet,1.0.0,organization,organization_source_value,not null,
