model,version,table,field,ref_table,ref_field,name
omop,5.0.0,note,person_id,person,person_id,fpk_note_person
omop,5.0.0,note,provider_id,provider,provider_id,fpk_note_provider
omop,5.0.0,note,note_type_concept_id,concept,concept_id,fpk_note_type_concept
omop,5.0.0,note,visit_occurrence_id,visit_occurrence,visit_occurrence_id,fpk_note_visit
