model,version,table,field,type,length,precision,scale,default
omop,5.0.0,note,note_date,date,,,,
omop,5.0.0,note,note_id,integer,,,,
omop,5.0.0,note,note_source_value,string,50,,,
omop,5.0.0,note,note_text,string,,,,
omop,5.0.0,note,note_time,string,10,,,
omop,5.0.0,note,note_type_concept_id,integer,,,,
omop,5.0.0,note,person_id,integer,,,,
omop,5.0.0,note,provider_id,integer,,,,
omop,5.0.0,note,visit_occurrence_id,integer,,,,
