model,version,table,field,ref_table,ref_field,name
pedsnet,v2.2,concept,concept_class_id,concept_class,concept_class_id,fpk_concept_class
pedsnet,v2.2,concept,domain_id,domain,domain_id,fpk_concept_domain
pedsnet,v2.2,concept,vocabulary_id,vocabulary,vocabulary_id,fpk_concept_vocabulary
