model,version,table,field,type,name
pcornet,v3,condition,conditionid,primary key,xpk_condition
pcornet,v3,condition,condition,not null,
pcornet,v3,condition,condition_source,not null,
pcornet,v3,condition,condition_type,not null,
pcornet,v3,condition,conditionid,not null,
pcornet,v3,condition,patid,not null,
