model,version,table,field,type,name
pedsnet,v1,condition_occurrence,condition_occurrence_id,primary key,xpk_condition_occurrence
pedsnet,v1,condition_occurrence,condition_concept_id,not null,
pedsnet,v1,condition_occurrence,condition_occurrence_id,not null,
pedsnet,v1,condition_occurrence,condition_start_date,not null,
pedsnet,v1,condition_occurrence,condition_type_concept_id,not null,
pedsnet,v1,condition_occurrence,person_id,not null,
