model,version,table,field,type,name
omop,v5,vocabulary,vocabulary_id,primary key,xpk_vocabulary
omop,v5,vocabulary,vocabulary_concept_id,not null,
omop,v5,vocabulary,vocabulary_id,not null,
omop,v5,vocabulary,vocabulary_name,not null,
