model,version,table,field,type,length,precision,scale,default
omop,v4,organization,location_id,integer,,,,
omop,v4,organization,organization_id,integer,,,,
omop,v4,organization,organization_source_value,string,50,,,
omop,v4,organization,place_of_service_concept_id,integer,,,,
omop,v4,organization,place_of_service_source_value,string,50,,,
