model,version,table,field,type,length,precision,scale,default
omop,v4,concept_ancestor,ancestor_concept_id,integer,,,,
omop,v4,concept_ancestor,descendant_concept_id,integer,,,,
omop,v4,concept_ancestor,max_levels_of_separation,number,,,,
omop,v4,concept_ancestor,min_levels_of_separation,number,,,,
