model,version,table,field,type,length,precision,scale,default
omop,v4,concept_synonym,concept_id,integer,,,,
omop,v4,concept_synonym,concept_synonym_id,integer,,,,
omop,v4,concept_synonym,concept_synonym_name,string,1000,,,
