model,version,table,field,type,length,precision,scale,default
omop,v4,location,address_1,string,50,,,
omop,v4,location,address_2,string,50,,,
omop,v4,location,city,string,50,,,
omop,v4,location,county,string,20,,,
omop,v4,location,location_id,integer,,,,
omop,v4,location,location_source_value,string,50,,,
omop,v4,location,state,string,2,,,
omop,v4,location,zip,string,9,,,
