model,version,table,field,type,name
omop,5.0.0,measurement,measurement_id,primary key,xpk_measurement
omop,5.0.0,measurement,measurement_concept_id,not null,
omop,5.0.0,measurement,measurement_date,not null,
omop,5.0.0,measurement,measurement_id,not null,
omop,5.0.0,measurement,person_id,not null,
