model,version,table,field,type,name
pedsnet,1.0.0,observation_period,observation_period_id,primary key,xpk_observation_period
pedsnet,1.0.0,observation_period,observation_period_id,not null,
pedsnet,1.0.0,observation_period,observation_period_start_date,not null,
pedsnet,1.0.0,observation_period,person_id,not null,
