model,version,table,field,type,length,precision,scale,default
pcornet,v5.1,obs_gen,obsgenid,string,,,,
pcornet,v5.1,obs_gen,patid,string,,,,
pcornet,v5.1,obs_gen,encounterid,string,,,,
pcornet,v5.1,obs_gen,obsgen_providerid,string,,,,
pcornet,v5.1,obs_gen,obsgen_date,date,,,,
pcornet,v5.1,obs_gen,obsgen_time,string,5,,,
pcornet,v5.1,obs_gen,obsgen_type,string,30,,,
pcornet,v5.1,obs_gen,obsgen_code,string,,,,
pcornet,v5.1,obs_gen,obsgen_result_qual,string,,,,
pcornet,v5.1,obs_gen,obsgen_result_text,string,,,,
pcornet,v5.1,obs_gen,obsgen_result_num,number,,15,8,
pcornet,v5.1,obs_gen,obsgen_result_modifier,string,2,,,
pcornet,v5.1,obs_gen,obsgen_result_unit,string,,,,
pcornet,v5.1,obs_gen,obsgen_table_modified,string,3,,,
pcornet,v5.1,obs_gen,obsgen_id_modified,string,,,,
pcornet,v5.1,obs_gen,raw_obsgen_name,string,,,,
pcornet,v5.1,obs_gen,raw_obsgen_code,string,,,,
pcornet,v5.1,obs_gen,raw_obsgen_type,string,,,,
pcornet,v5.1,obs_gen,raw_obsgen_result,string,,,,
pcornet,v5.1,obs_gen,raw_obsgen_unit,string,,,,
pcornet,v5.1,obs_gen,obsgen_source,string,2,,,
