model,version,table,field,type,length,precision,scale,default
pedsnet,v3.1,concept_class,concept_class_concept_id,integer,,,,
pedsnet,v3.1,concept_class,concept_class_id,string,50,,,
pedsnet,v3.1,concept_class,concept_class_name,string,255,,,
