model,version,table,field,type,name
omop,5.0.0,device_exposure,device_exposure_id,primary key,xpk_device_exposure
omop,5.0.0,device_exposure,device_concept_id,not null,
omop,5.0.0,device_exposure,device_exposure_id,not null,
omop,5.0.0,device_exposure,device_exposure_start_date,not null,
omop,5.0.0,device_exposure,device_type_concept_id,not null,
omop,5.0.0,device_exposure,person_id,not null,
