model,version,table,field,ref_table,ref_field,name
omop,5.0.0,device_exposure,device_concept_id,concept,concept_id,fpk_device_concept
omop,5.0.0,device_exposure,device_source_concept_id,concept,concept_id,fpk_device_concept_s
omop,5.0.0,device_exposure,person_id,person,person_id,fpk_device_person
omop,5.0.0,device_exposure,provider_id,provider,provider_id,fpk_device_provider
omop,5.0.0,device_exposure,device_type_concept_id,concept,concept_id,fpk_device_type_concept
omop,5.0.0,device_exposure,visit_occurrence_id,visit_occurrence,visit_occurrence_id,fpk_device_visit
