model,version,table,field,type,name
pedsnet,v1,person,person_id,primary key,xpk_person
pedsnet,v1,person,person_source_value,unique,xnk_person
pedsnet,v1,person,gender_concept_id,not null,
pedsnet,v1,person,person_id,not null,
pedsnet,v1,person,person_source_value,not null,
pedsnet,v1,person,year_of_birth,not null,
