model,version,table,field,name,order
omop,v5,device_exposure,device_concept_id,idx_device_concept_id,
omop,v5,device_exposure,person_id,idx_device_person_id,
omop,v5,device_exposure,visit_occurrence_id,idx_device_visit_id,
