model,version,table,field,type,name
omop,v5,visit_occurrence,visit_occurrence_id,primary key,xpk_visit_occurrence
omop,v5,visit_occurrence,person_id,not null,
omop,v5,visit_occurrence,visit_concept_id,not null,
omop,v5,visit_occurrence,visit_end_date,not null,
omop,v5,visit_occurrence,visit_occurrence_id,not null,
omop,v5,visit_occurrence,visit_start_date,not null,
omop,v5,visit_occurrence,visit_type_concept_id,not null,
