model,version,table,field,type,name
pedsnet,1.0.0,person,person_id,primary key,xpk_person
pedsnet,1.0.0,person,person_source_value,unique,xnk_person
pedsnet,1.0.0,person,gender_concept_id,not null,
pedsnet,1.0.0,person,person_id,not null,
pedsnet,1.0.0,person,person_source_value,not null,
pedsnet,1.0.0,person,year_of_birth,not null,
