model,version,table,field,type,length,precision,scale,default
pedsnet,2.0.0,domain,domain_concept_id,integer,,,,
pedsnet,2.0.0,domain,domain_id,string,20,,,
pedsnet,2.0.0,domain,domain_name,string,255,,,
