model,version,table,field,type,length,precision,scale,default
pedsnet,v1,organization,location_id,integer,,,,
pedsnet,v1,organization,organization_id,integer,,,,
pedsnet,v1,organization,organization_source_value,string,,,,
pedsnet,v1,organization,place_of_service_concept_id,integer,,,,
pedsnet,v1,organization,place_of_service_source_value,string,,,,
