model,version,table,field,type,name
pedsnet,v1,observation_period,observation_period_id,primary key,xpk_observation_period
pedsnet,v1,observation_period,observation_period_id,not null,
pedsnet,v1,observation_period,observation_period_start_date,not null,
pedsnet,v1,observation_period,person_id,not null,
