model,version,table,field,type,name
pedsnet,v1,vocabulary,vocabulary_id,primary key,xpk_vocabulary
pedsnet,v1,vocabulary,vocabulary_name,unique,xnk_vocabulary
pedsnet,v1,vocabulary,vocabulary_id,not null,
pedsnet,v1,vocabulary,vocabulary_name,not null,
