model,version,table,field,type,name
omop,5.0.0,concept,concept_id,primary key,xpk_concept
omop,5.0.0,concept,concept_class_id,not null,
omop,5.0.0,concept,concept_code,not null,
omop,5.0.0,concept,concept_id,not null,
omop,5.0.0,concept,concept_name,not null,
omop,5.0.0,concept,domain_id,not null,
omop,5.0.0,concept,valid_end_date,not null,
omop,5.0.0,concept,valid_start_date,not null,
omop,5.0.0,concept,vocabulary_id,not null,
