model,version,table,field,type,length,precision,scale,default
pedsnet-split,v2.8,domain,domain_concept_id,integer,,,,
pedsnet-split,v2.8,domain,domain_id,string,20,,,
pedsnet-split,v2.8,domain,domain_name,string,255,,,
