model,version,table,field,type,length,precision,scale,default
pedsnet-split,v2.8,concept_class,concept_class_concept_id,integer,,,,
pedsnet-split,v2.8,concept_class,concept_class_id,string,20,,,
pedsnet-split,v2.8,concept_class,concept_class_name,string,255,,,
