model,version,table,field,type,length,precision,scale,default
pedsnet,v2.8,location,address_1,string,,,,
pedsnet,v2.8,location,address_2,string,,,,
pedsnet,v2.8,location,city,string,,,,
pedsnet,v2.8,location,county,string,,,,
pedsnet,v2.8,location,location_id,integer,,,,
pedsnet,v2.8,location,location_source_value,string,,,,
pedsnet,v2.8,location,state,string,,,,
pedsnet,v2.8,location,zip,string,,,,
