model,version,table,field,type,name
omop,v4,observation_period,observation_period_id,primary key,xpk_observation_period
omop,v4,observation_period,observation_period_end_date,not null,
omop,v4,observation_period,observation_period_id,not null,
omop,v4,observation_period,observation_period_start_date,not null,
omop,v4,observation_period,person_id,not null,
