model,version,table,field,type,name
omop,v5,observation,observation_id,primary key,xpk_observation
omop,v5,observation,observation_concept_id,not null,
omop,v5,observation,observation_date,not null,
omop,v5,observation,observation_id,not null,
omop,v5,observation,observation_type_concept_id,not null,
omop,v5,observation,person_id,not null,
