model,version,table,field,type,length,precision,scale,default
omop,5.0.0,death,cause_concept_id,integer,,,,
omop,5.0.0,death,cause_source_concept_id,integer,,,,
omop,5.0.0,death,cause_source_value,string,50,,,
omop,5.0.0,death,death_date,date,,,,
omop,5.0.0,death,death_type_concept_id,integer,,,,
omop,5.0.0,death,person_id,integer,,,,
