model,version,table,field,type,name
pedsnet,1.0.0,observation,observation_id,primary key,xpk_observation
pedsnet,1.0.0,observation,observation_concept_id,not null,
pedsnet,1.0.0,observation,observation_date,not null,
pedsnet,1.0.0,observation,observation_id,not null,
pedsnet,1.0.0,observation,observation_type_concept_id,not null,
pedsnet,1.0.0,observation,person_id,not null,
