model,version,table,field,ref_table,ref_field,name
omop,v4,observation,associated_provider_id,provider,provider_id,fpk_observation_provider
omop,v4,observation,person_id,person,person_id,fpk_observation_person
omop,v4,observation,visit_occurrence_id,visit_occurrence,visit_occurrence_id,fpk_observation_visit
