model,version,table,field,ref_table,ref_field,name
omop,5.0.0,observation,observation_concept_id,concept,concept_id,fpk_observation_concept
omop,5.0.0,observation,observation_source_concept_id,concept,concept_id,fpk_observation_concept_s
omop,5.0.0,observation,person_id,person,person_id,fpk_observation_person
omop,5.0.0,observation,provider_id,provider,provider_id,fpk_observation_provider
omop,5.0.0,observation,qualifier_concept_id,concept,concept_id,fpk_observation_qualifier
omop,5.0.0,observation,observation_type_concept_id,concept,concept_id,fpk_observation_type_concept
omop,5.0.0,observation,unit_concept_id,concept,concept_id,fpk_observation_unit
omop,5.0.0,observation,value_as_concept_id,concept,concept_id,fpk_observation_value
omop,5.0.0,observation,visit_occurrence_id,visit_occurrence,visit_occurrence_id,fpk_observation_visit
