model,version,table,field,type,name
omop,5.0.0,observation,observation_id,primary key,xpk_observation
omop,5.0.0,observation,observation_concept_id,not null,
omop,5.0.0,observation,observation_date,not null,
omop,5.0.0,observation,observation_id,not null,
omop,5.0.0,observation,observation_type_concept_id,not null,
omop,5.0.0,observation,person_id,not null,
