model,version,table,field,type,name
pedsnet,2.0.0,vocabulary,vocabulary_id,primary key,xpk_vocabulary
pedsnet,2.0.0,vocabulary,vocabulary_concept_id,not null,
pedsnet,2.0.0,vocabulary,vocabulary_id,not null,
pedsnet,2.0.0,vocabulary,vocabulary_name,not null,
