model,version,table,field,type,name
pedsnet,2.2.0,concept,concept_id,primary key,xpk_concept
pedsnet,2.2.0,concept,concept_class_id,not null,
pedsnet,2.2.0,concept,concept_code,not null,
pedsnet,2.2.0,concept,concept_id,not null,
pedsnet,2.2.0,concept,concept_name,not null,
pedsnet,2.2.0,concept,domain_id,not null,
pedsnet,2.2.0,concept,valid_end_date,not null,
pedsnet,2.2.0,concept,valid_start_date,not null,
pedsnet,2.2.0,concept,vocabulary_id,not null,
