model,version,table,field,type,length,precision,scale,default
pedsnet,v2.6,relationship,defines_ancestry,string,1,,,
pedsnet,v2.6,relationship,is_hierarchical,string,1,,,
pedsnet,v2.6,relationship,relationship_concept_id,integer,,,,
pedsnet,v2.6,relationship,relationship_id,string,20,,,
pedsnet,v2.6,relationship,relationship_name,string,2.6,,,
pedsnet,v2.6,relationship,reverse_relationship_id,string,20,,,
