model,version,table,field,type,length,precision,scale,default
pedsnet,v2.6,vocabulary,vocabulary_concept_id,integer,,,,
pedsnet,v2.6,vocabulary,vocabulary_id,string,20,,,
pedsnet,v2.6,vocabulary,vocabulary_name,string,2.6,,,
pedsnet,v2.6,vocabulary,vocabulary_reference,string,2.6,,,
pedsnet,v2.6,vocabulary,vocabulary_version,string,2.6,,,
