model,version,table,field,type,length,precision,scale,default
pedsnet,v4.6,concept_synonym,concept_id,integer,,,,
pedsnet,v4.6,concept_synonym,concept_synonym_name,string,1200,,,
pedsnet,v4.6,concept_synonym,language_concept_id,integer,,,,
