model,version,table,field,type,name
omop,v4,cohort,cohort_id,primary key,xpk_cohort
omop,v4,cohort,cohort_concept_id,not null,
omop,v4,cohort,cohort_id,not null,
omop,v4,cohort,cohort_start_date,not null,
omop,v4,cohort,subject_id,not null,
