model,version,table,field,type,length,precision,scale,default
pedsnet,v1,concept_relationship,concept_id_1,integer,,,,
pedsnet,v1,concept_relationship,concept_id_2,integer,,,,
pedsnet,v1,concept_relationship,invalid_reason,string,1,,,
pedsnet,v1,concept_relationship,relationship_id,integer,,,,
pedsnet,v1,concept_relationship,valid_end_date,date,,,,2099-12-31
pedsnet,v1,concept_relationship,valid_start_date,date,,,,
