model,version,table,field,type,name
omop,5.0.0,concept_ancestor,ancestor_concept_id,primary key,xpk_concept_ancestor
omop,5.0.0,concept_ancestor,descendant_concept_id,primary key,xpk_concept_ancestor
omop,5.0.0,concept_ancestor,ancestor_concept_id,not null,
omop,5.0.0,concept_ancestor,descendant_concept_id,not null,
omop,5.0.0,concept_ancestor,max_levels_of_separation,not null,
omop,5.0.0,concept_ancestor,min_levels_of_separation,not null,
