model,version,table,field,type,name
pedsnet,1.0.0,concept_ancestor,ancestor_concept_id,primary key,xpk_concept_ancestor
pedsnet,1.0.0,concept_ancestor,descendant_concept_id,primary key,xpk_concept_ancestor
pedsnet,1.0.0,concept_ancestor,ancestor_concept_id,not null,
pedsnet,1.0.0,concept_ancestor,descendant_concept_id,not null,
