model,version,table,field,ref_table,ref_field,name
pedsnet,v2.1,fact_relationship,domain_concept_id_1,concept,concept_id,fpk_fact_domain_1
pedsnet,v2.1,fact_relationship,domain_concept_id_2,concept,concept_id,fpk_fact_domain_2
pedsnet,v2.1,fact_relationship,relationship_concept_id,concept,concept_id,fpk_fact_relationship
