model,version,table,field,type,length,precision,scale,default
omop,4.0.0,concept_relationship,concept_id_1,integer,,,,
omop,4.0.0,concept_relationship,concept_id_2,integer,,,,
omop,4.0.0,concept_relationship,invalid_reason,string,1,,,
omop,4.0.0,concept_relationship,relationship_id,integer,,,,
omop,4.0.0,concept_relationship,valid_end_date,date,,,,'2099-12-31'::date
omop,4.0.0,concept_relationship,valid_start_date,date,,,,
