model,version,table,field,type,name
omop,4.0.0,condition_occurrence,condition_occurrence_id,primary key,xpk_condition_occurrence
omop,4.0.0,condition_occurrence,condition_concept_id,not null,
omop,4.0.0,condition_occurrence,condition_occurrence_id,not null,
omop,4.0.0,condition_occurrence,condition_start_date,not null,
omop,4.0.0,condition_occurrence,condition_type_concept_id,not null,
omop,4.0.0,condition_occurrence,person_id,not null,
