model,version,table,field,type,length,precision,scale,default
pedsnet,v4.0,domain,domain_concept_id,integer,,,,
pedsnet,v4.0,domain,domain_id,string,20,,,
pedsnet,v4.0,domain,domain_name,string,255,,,
