model,version,table,field,type,name
omop,v5,attribute_definition,attribute_definition_id,primary key,xpk_attribute_definition
omop,v5,attribute_definition,attribute_definition_id,not null,
omop,v5,attribute_definition,attribute_name,not null,
omop,v5,attribute_definition,attribute_type_concept_id,not null,
