model,version,table,field,type,length,precision,scale,default
pedsnet-bigint,v3.5,location,address_1,string,,,,
pedsnet-bigint,v3.5,location,address_2,string,,,,
pedsnet-bigint,v3.5,location,city,string,,,,
pedsnet-bigint,v3.5,location,county,string,,,,
pedsnet-bigint,v3.5,location,location_id,biginteger,,,,
pedsnet-bigint,v3.5,location,location_source_value,string,,,,
pedsnet-bigint,v3.5,location,state,string,,,,
pedsnet-bigint,v3.5,location,zip,string,,,,
