model,version,table,field,type,length,precision,scale,default
pedsnet-bigint,v3.5,source_to_concept_map,invalid_reason,string,1,,,
pedsnet-bigint,v3.5,source_to_concept_map,source_code,string,50,,,
pedsnet-bigint,v3.5,source_to_concept_map,source_code_description,string,255,,,
pedsnet-bigint,v3.5,source_to_concept_map,source_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,source_to_concept_map,source_vocabulary_id,string,20,,,
pedsnet-bigint,v3.5,source_to_concept_map,target_concept_id,biginteger,,,,
pedsnet-bigint,v3.5,source_to_concept_map,target_vocabulary_id,string,20,,,
pedsnet-bigint,v3.5,source_to_concept_map,valid_end_date,date,,,,
pedsnet-bigint,v3.5,source_to_concept_map,valid_start_date,date,,,,
