model,version,table,field,type,name
omop,5.0.0,concept_class,concept_class_id,primary key,xpk_concept_class
omop,5.0.0,concept_class,concept_class_concept_id,not null,
omop,5.0.0,concept_class,concept_class_id,not null,
omop,5.0.0,concept_class,concept_class_name,not null,
