model,version,table,field,type,name
omop,v4,concept_synonym,concept_synonym_id,primary key,xpk_concept_synonym
omop,v4,concept_synonym,concept_id,not null,
omop,v4,concept_synonym,concept_synonym_id,not null,
omop,v4,concept_synonym,concept_synonym_name,not null,
