model,version,table,field,type,name
omop,5.0.0,specimen,specimen_id,primary key,xpk_specimen
omop,5.0.0,specimen,person_id,not null,
omop,5.0.0,specimen,specimen_concept_id,not null,
omop,5.0.0,specimen,specimen_date,not null,
omop,5.0.0,specimen,specimen_id,not null,
omop,5.0.0,specimen,specimen_type_concept_id,not null,
